zip,hsa
35126,1011
35127,1011
35128,1011
35130,1011
35131,1011
35133,1011
35135,1011
35136,1077
35137,1001
35139,1011
35142,1010
35143,1001
35144,1001
35146,1011
35147,1011
35148,1011
35149,1077
35150,1077
35151,1077
35160,1078
35161,1078
35171,1001
35172,1011
35173,1011
35175,1051
35176,1011
35178,1011
35179,1022
35180,1011
35181,1011
35182,1011
35183,1077
35184,1010
35185,1011
35186,1011
35187,1001
35188,1010
35201,1011
35202,1011
35203,1011
35204,1011
35205,1011
35206,1011
35207,1011
35208,1011
35209,1011
35210,1011
35211,1011
35212,1011
35213,1011
35214,1011
35215,1011
35216,1011
35217,1011
35218,1011
35219,1011
35220,1011
35221,1011
35222,1011
35223,1011
35224,1011
35226,1011
35228,1011
35229,1011
35231,1011
35232,1011
35233,1011
35234,1011
35235,1011
35236,1011
35237,1011
35238,1011
35242,1011
35243,1011
35244,1011
35246,1011
35249,1011
35253,1011
35254,1011
35255,1011
35259,1011
35260,1011
35261,1011
35266,1011
35270,1011
35282,1011
35283,1011
35285,1011
35287,1011
35288,1011
35290,1011
35291,1011
35292,1011
35293,1011
35294,1011
35295,1011
35296,1011
35297,1011
35298,1011
35401,1082
35402,1082
35403,1082
35404,1082
35405,1082
35406,1082
35407,1082
35440,1010
35441,1082
35442,1017
35443,1082
35444,1082
35446,1082
35447,1017
35448,1082
35449,1082
35452,1082
35453,1082
35456,1082
35457,1082
35458,1082
35459,25056
35460,1082
35461,25021
35462,1082
35463,1082
35464,1082
35466,1082
35468,1082
35469,1082
35470,25056
35471,1033
35473,1082
35474,1082
35475,1082
35476,1082
35477,1082
35478,1010
35480,1082
35481,1017
35482,1082
35486,1082
35487,1082
35490,1082
35491,1082
35501,1054
35502,1054
35503,1054
35504,1054
35540,1022
35541,1054
35542,1033
35543,1047
35544,1088
35545,1033
35546,1082
35548,1088
35549,1054
35550,1054
35551,1047
35552,1048
35553,1047
35554,1088
35555,1033
35559,1088
35560,1054
35563,1088
35564,1073
35565,1047
35570,1048
35571,1048
35572,1022
35573,1054
35574,1033
35575,1054
35576,25021
35577,1047
35578,1054
35579,1054
35580,1054
35581,1073
35582,1071
35584,1054
35585,1073
35586,1085
35587,1054
35592,1085
35593,1071
35594,1088
35601,1024
35602,1024
35603,1024
35609,1024
35610,1036
35611,1007
35612,1007
35613,1007
35614,1007
35615,1051
35616,1061
35617,1036
35618,1024
35619,1060
35620,1007
35621,1022
35622,1049
35630,1036
35631,1036
35632,1036
35633,1036
35634,1036
35640,1049
35643,1024
35645,1036
35646,1061
35647,1007
35648,1036
35649,1051
35650,1060
35651,1060
35652,1036
35653,1073
35654,1073
35660,1061
35661,1061
35662,1061
35670,1024
35671,1007
35672,1060
35673,1060
35674,1061
35677,1036
35699,1024
35739,1051
35740,1014
35741,1051
35742,1007
35744,1074
35745,1051
35746,1074
35747,1051
35748,1051
35749,1051
35750,1051
35751,1051
35752,1074
35754,1051
35755,1051
35756,1051
35757,1051
35758,1051
35759,1051
35760,1051
35761,1051
35762,1051
35763,1051
35764,1051
35765,1074
35766,1051
35767,1051
35768,1074
35769,1074
35771,1074
35772,1014
35773,1051
35774,1051
35775,1051
35776,1051
35801,1051
35802,1051
35803,1051
35804,1051
35805,1051
35806,1051
35807,1051
35808,1051
35809,1051
35810,1051
35811,1051
35812,1051
35813,1051
35814,1051
35815,1051
35816,1051
35824,1051
35893,1051
35894,1051
35895,1051
35896,1051
35897,1051
35898,1051
35899,1051
35901,1039
35902,1039
35903,1039
35904,1039
35905,1039
35906,1039
35907,1039
35950,1012
35951,1012
35952,1063
35953,1011
35954,1039
35956,1012
35957,1012
35958,44009
35959,1018
35960,1018
35961,1039
35962,1012
35963,1012
35964,1012
35966,44009
35967,1038
35968,1038
35971,1038
35972,1063
35973,1018
35974,1012
35975,1038
35976,1046
35978,1038
35979,44009
35980,1012
35981,44009
35983,1018
35984,1038
35986,1038
35987,1039
35988,1038
35989,1038
35990,1063
36003,1059
36005,1081
36006,1001
36008,1070
36009,1056
36010,1081
36013,1059
36015,1044
36016,1026
36017,1026
36020,1059
36022,1059
36023,1079
36024,1059
36025,1059
36026,1059
36027,1029
36028,1003
36029,1059
36030,1044
36031,1083
36032,1059
36033,1044
36034,1027
36035,1081
36036,1059
36037,1044
36038,1003
36039,1059
36040,1059
36041,1059
36042,1044
36043,1059
36045,1079
36046,1059
36047,1059
36048,1026
36049,1056
36051,1059
36052,1059
36053,1083
36054,1059
36057,1059
36061,1081
36062,1059
36064,1059
36065,1059
36066,1070
36067,1070
36068,1070
36069,1059
36071,1056
36072,1029
36075,1059
36078,1079
36079,1081
36080,1059
36081,1081
36082,1081
36083,1064
36087,1064
36088,1064
36089,1083
36091,1059
36092,1059
36093,1059
36101,1059
36102,1059
36103,1059
36104,1059
36105,1059
36106,1059
36107,1059
36108,1059
36109,1059
36110,1059
36111,1059
36112,1059
36113,1059
36114,1059
36115,1059
36116,1059
36117,1059
36118,1059
36119,1059
36120,1059
36121,1059
36123,1059
36124,1059
36125,1059
36130,1059
36131,1059
36132,1059
36135,1059
36140,1059
36141,1059
36142,1059
36177,1059
36191,1059
36201,1004
36202,1004
36203,1004
36204,1004
36205,1004
36206,1004
36207,1004
36250,1004
36251,1006
36253,1004
36254,1053
36255,1006
36256,1064
36257,1004
36258,1004
36260,1078
36261,1004
36262,1004
36263,11024
36264,1004
36265,1053
36266,1006
36267,1006
36268,1078
36269,11017
36271,1004
36272,1053
36273,11024
36274,1072
36275,1018
36276,1072
36277,1004
36278,1086
36279,1039
36280,1086
36301,1026
36302,1026
36303,1026
36304,1026
36305,1026
36310,1026
36311,1066
36312,1026
36313,1026
36314,1026
36316,1026
36317,1026
36318,1028
36319,1026
36320,1026
36321,1026
36322,1026
36323,1027
36330,1028
36331,1028
36340,1040
36343,1026
36344,1026
36345,1026
36346,1028
36349,1026
36350,1026
36351,1028
36352,1026
36353,1026
36360,1066
36361,1066
36362,1026
36370,1026
36371,1026
36373,1026
36374,1066
36375,1026
36376,1026
36401,1031
36420,1003
36421,1003
36425,1058
36426,1013
36427,1013
36429,1031
36432,1013
36435,1016
36436,1045
36439,1058
36441,1013
36442,1035
36444,1058
36445,1058
36446,1045
36449,1058
36451,1045
36453,1065
36454,1013
36455,1035
36456,1044
36457,1058
36458,1058
36460,1058
36461,1058
36467,1065
36470,1058
36471,1058
36473,1013
36474,1003
36475,1058
36476,1003
36477,1040
36480,1058
36481,1058
36482,1045
36483,1003
36502,1008
36503,1008
36504,1008
36505,1057
36507,1057
36509,1057
36511,1037
36512,1057
36513,1057
36518,1057
36521,1057
36522,1057
36523,1057
36524,1057
36525,1057
36526,1057
36527,1057
36528,1057
36529,1057
36530,1037
36532,1032
36533,1032
36535,1037
36536,1037
36538,1057
36539,1057
36540,1057
36541,1057
36542,1037
36543,1008
36544,1057
36545,1057
36547,1037
36548,1057
36549,10093
36550,1057
36551,1057
36553,1057
36555,1037
36556,1057
36558,1057
36559,1057
36560,1057
36561,1037
36562,1057
36564,1032
36567,1057
36568,1057
36569,1057
36571,1057
36572,1057
36574,10093
36575,1057
36576,1032
36577,1057
36578,1057
36579,1057
36580,1037
36581,1057
36582,1057
36583,1057
36584,1057
36585,1057
36587,1057
36590,1057
36601,1057
36602,1057
36603,1057
36604,1057
36605,1057
36606,1057
36607,1057
36608,1057
36609,1057
36610,1057
36611,1057
36612,1057
36613,1057
36615,1057
36616,1057
36617,1057
36618,1057
36619,1057
36628,1057
36633,1057
36640,1057
36641,1057
36644,1057
36652,1057
36660,1057
36663,1057
36670,1057
36671,1057
36675,1057
36685,1057
36688,1057
36689,1057
36691,1057
36693,1057
36695,1057
36701,1075
36702,1075
36703,1075
36720,1075
36722,1080
36723,1075
36726,1016
36727,1080
36728,1075
36732,1025
36736,1080
36738,1025
36740,1025
36741,1016
36742,1025
36744,1082
36745,1025
36748,1025
36749,1075
36750,1075
36751,1080
36752,1059
36753,1016
36754,1075
36756,1075
36758,1075
36759,1075
36761,1075
36763,1025
36764,1080
36765,1082
36766,1016
36767,1075
36768,1016
36769,1080
36773,1075
36775,1075
36776,1082
36782,1080
36783,1075
36784,1080
36785,1075
36786,1075
36790,1075
36792,1019
36793,1075
36801,1064
36802,1064
36803,1064
36804,1064
36830,1064
36831,1064
36832,1064
36849,1064
36850,1064
36851,11032
36852,1064
36853,1023
36854,1084
36855,11073
36856,1068
36858,11032
36859,11032
36860,11032
36861,1064
36862,1064
36863,1084
36865,1064
36866,1064
36867,1068
36868,1068
36869,1068
36870,1068
36871,11032
36872,1064
36874,1064
36875,11032
36877,1068
36879,1064
36901,25056
36904,25056
36907,25056
36908,25056
36910,25056
36912,25056
36913,25056
36915,25056
36916,25056
36919,25056
36921,25056
36922,25056
36925,25056
37010,44084
37011,44063
37012,44079
37013,44063
37014,44026
37015,44096
37016,44094
37018,44054
37019,44048
37020,44062
37022,44028
37023,44010
37024,44063
37025,44018
37026,44094
37027,44063
37028,44010
37029,44018
37030,44006
37031,44028
37032,44084
37033,44008
37034,44048
37035,44096
37036,44018
37037,44062
37040,44010
37041,44010
37042,44010
37043,44010
37044,44010
37046,44026
37047,44048
37048,44053
37049,44084
37050,44022
37051,44018
37052,44010
37055,44018
37056,44018
37057,44006
37058,44010
37059,44079
37060,44062
37061,44022
37062,44063
37063,44062
37064,44026
37065,44026
37066,44028
37067,44063
37068,44026
37069,44026
37070,44053
37071,44063
37072,44053
37073,44084
37074,44032
37075,44033
37076,44063
37077,44033
37078,44090
37079,44010
37080,44063
37082,44063
37083,44045
37085,44062
37086,44063
37087,44047
37088,44047
37089,44063
37090,44047
37091,44048
37095,44079
37096,44050
37097,44050
37098,44018
37101,44018
37110,44058
37111,44058
37115,44053
37116,44053
37118,44062
37119,44070
37121,44063
37122,44063
37127,44062
37128,44062
37129,44062
37130,44062
37131,44062
37132,44062
37133,44062
37134,44090
37135,44063
37136,44047
37137,44008
37138,44053
37140,44008
37141,44084
37142,44010
37143,44063
37144,44025
37145,44006
37146,44063
37148,44070
37149,44062
37150,44045
37151,44006
37152,44084
37153,44062
37160,44078
37161,44078
37162,44078
37165,44018
37166,44079
37167,44063
37171,44010
37172,44084
37174,44026
37175,44022
37178,44022
37179,44026
37180,44078
37181,44018
37183,44078
37184,44047
37185,44090
37186,44028
37187,44018
37188,44053
37189,44063
37190,44094
37191,44010
37201,44063
37202,44063
37203,44063
37204,44063
37205,44063
37206,44063
37207,44063
37208,44063
37209,44063
37210,44063
37211,44063
37212,44063
37213,44063
37214,44063
37215,44063
37216,44063
37217,44063
37218,44063
37219,44063
37220,44063
37221,44063
37222,44063
37224,44063
37227,44063
37228,44063
37229,44063
37230,44063
37232,44063
37234,44063
37235,44063
37236,44063
37238,44063
37240,44063
37241,44063
37242,44063
37243,44063
37244,44063
37246,44063
37250,44063
37301,44058
37302,44009
37303,44001
37304,44009
37305,44058
37306,44093
37307,44011
37308,44011
37309,44011
37310,44011
37311,44011
37312,44011
37313,44093
37314,44085
37315,44009
37316,44011
37317,44014
37318,44093
37320,44011
37321,44017
37322,44001
37323,44011
37324,44093
37325,44024
37326,44014
37327,44009
37328,44025
37329,44024
37330,44093
37331,44024
37332,44073
37333,44014
37334,44025
37335,44025
37336,44011
37337,44016
37338,44009
37339,44093
37340,44009
37341,44009
37342,44054
37343,44009
37345,44093
37347,44082
37348,44025
37349,44054
37350,44009
37351,44009
37352,44088
37353,44011
37354,44085
37355,44054
37356,44093
37357,44058
37359,44025
37360,44088
37361,44011
37362,44011
37363,44009
37364,44011
37365,44009
37366,44093
37367,44069
37369,44024
37370,44011
37371,44001
37373,44009
37374,44082
37375,44093
37376,44093
37377,44009
37378,44058
37379,44009
37380,44082
37381,44073
37382,44058
37383,44093
37384,44009
37385,44085
37387,44093
37388,44088
37389,44054
37391,44014
37394,44058
37396,44009
37397,44009
37398,44093
37401,44009
37402,44009
37403,44009
37404,44009
37405,44009
37406,44009
37407,44009
37408,44009
37409,44009
37410,44009
37411,44009
37412,44009
37414,44009
37415,44009
37416,44009
37419,44009
37421,44009
37422,44009
37424,44009
37450,44009
37501,44059
37544,44059
37601,44041
37602,44041
37604,44041
37605,44041
37614,44041
37615,44041
37616,44030
37617,44042
37618,44003
37620,44003
37621,44003
37625,44003
37640,44041
37641,44041
37642,44042
37643,44041
37644,44041
37645,44042
37650,44023
37656,44042
37657,44023
37658,44041
37659,44041
37660,44042
37662,44042
37663,44042
37664,44042
37665,44042
37669,44042
37680,34010
37681,44041
37682,44041
37683,34010
37684,44041
37686,44041
37687,44041
37688,44003
37690,44041
37691,34010
37692,44041
37694,44041
37699,44003
37701,44056
37705,44065
37707,44086
37708,44061
37709,44043
37710,44065
37711,44030
37713,44064
37714,44044
37715,44040
37716,44065
37717,44065
37719,44065
37721,44043
37722,44064
37723,44016
37724,44086
37725,44043
37726,44065
37727,44064
37729,44040
37730,44040
37731,44042
37732,44066
37733,44065
37737,44056
37738,44077
37742,44056
37743,44030
37744,44030
37745,44030
37748,44031
37752,44086
37753,44064
37754,44043
37755,44066
37756,44066
37757,44044
37760,44039
37762,44040
37763,44043
37764,44043
37765,44042
37766,44044
37769,44065
37770,44065
37771,44043
37772,44043
37773,44086
37774,44043
37777,44043
37778,44061
37779,44043
37801,44056
37802,44056
37803,44056
37804,44056
37806,44043
37807,44043
37809,44030
37810,44030
37811,44061
37813,44061
37814,44061
37815,44061
37816,44061
37818,44030
37819,44040
37820,44039
37821,44064
37822,44064
37824,44086
37825,44086
37826,44001
37828,44065
37829,44031
37830,44065
37831,44065
37840,44031
37841,44066
37843,44064
37845,44065
37846,44043
37847,44066
37848,44043
37849,44043
37851,44040
37852,44066
37853,44056
37854,44073
37857,44074
37860,44061
37861,44043
37862,44077
37863,44077
37864,44077
37865,44043
37866,44086
37867,44086
37868,44077
37869,44061
37870,44086
37871,44043
37872,44065
37873,44042
37874,44085
37876,44077
37877,44043
37878,44056
37879,44086
37880,44043
37881,44061
37882,44056
37885,44056
37886,44056
37887,44031
37888,44043
37890,44061
37891,44061
37892,44066
37901,44043
37902,44043
37909,44043
37912,44043
37914,44043
37915,44043
37916,44043
37917,44043
37918,44043
37919,44043
37920,44043
37921,44043
37922,44043
37923,44043
37924,44043
37927,44043
37928,44043
37929,44043
37930,44043
37931,44043
37932,44043
37933,44043
37934,44043
37938,44043
37939,44043
37940,44043
37950,44043
37995,44043
37996,44043
37997,44043
37998,44043
38001,44037
38002,44059
38004,44059
38006,44037
38007,44020
38008,44037
38010,44059
38011,44059
38012,44004
38014,44059
38015,44015
38016,44059
38017,44059
38018,44059
38019,44015
38021,44037
38023,44059
38024,44020
38025,44020
38027,44059
38028,44059
38029,44059
38030,44020
38034,44037
38036,44059
38037,44004
38039,44059
38040,44072
38041,44059
38042,44059
38044,44037
38045,44059
38046,44059
38047,44020
38048,44059
38049,44059
38050,44037
38052,44059
38053,44059
38054,44059
38055,44059
38057,44059
38058,44059
38059,44020
38060,44059
38061,44059
38063,44072
38066,44059
38067,44059
38068,44059
38069,44004
38070,44020
38071,44059
38075,44059
38076,44059
38077,44020
38079,44089
38080,44020
38083,44059
38088,44059
38101,44059
38103,44059
38104,44059
38105,44059
38106,44059
38107,44059
38108,44059
38109,44059
38111,44059
38112,44059
38113,44059
38114,44059
38115,44059
38116,44059
38117,44059
38118,44059
38119,44059
38120,44059
38122,44059
38124,44059
38125,44059
38126,44059
38127,44059
38128,44059
38130,44059
38131,44059
38132,44059
38133,44059
38134,44059
38135,44059
38136,44059
38137,44059
38138,44059
38139,44059
38141,44059
38145,44059
38148,44059
38150,44059
38151,44059
38152,44059
38157,44059
38159,44059
38161,44059
38163,44059
38166,44059
38167,44059
38168,44059
38173,44059
38174,44059
38175,44059
38177,44059
38181,44059
38182,44059
38183,44059
38184,44059
38186,44059
38187,44059
38188,44059
38190,44059
38193,44059
38194,44059
38197,44059
38201,44057
38220,44037
38221,44067
38222,44067
38223,44067
38224,44067
38225,44055
38226,44055
38229,44057
38230,44055
38231,44067
38232,44089
38233,44089
38235,44037
38236,44067
38237,44055
38238,44055
38240,44089
38241,44055
38242,44067
38251,18063
38253,44089
38254,44089
38255,44055
38256,44067
38257,18025
38258,44036
38259,44089
38260,44089
38261,44089
38271,44089
38281,44089
38301,44037
38302,44037
38303,44037
38305,44037
38308,44037
38310,44076
38311,44068
38313,44037
38314,44037
38315,44037
38316,44037
38317,44036
38318,44036
38320,44005
38321,44036
38324,44036
38326,44075
38327,44075
38328,44068
38329,44068
38330,44037
38331,44037
38332,44037
38333,44005
38334,44037
38336,44037
38337,44037
38338,44037
38339,25022
38340,44037
38341,44005
38342,44036
38343,44037
38344,44036
38345,44049
38346,44037
38347,44037
38348,44037
38351,44049
38352,44049
38355,44037
38356,44037
38357,25022
38358,44060
38359,44037
38361,44075
38362,44037
38363,44068
38365,44075
38366,44037
38367,25022
38368,44037
38369,44037
38370,44075
38371,44037
38372,44075
38374,44068
38375,44076
38376,44076
38377,44037
38378,44037
38379,44076
38380,44068
38381,44037
38382,44037
38387,44036
38388,44049
38389,44037
38390,44036
38391,44037
38392,44037
38393,25022
38401,44012
38402,44012
38425,44050
38449,1051
38450,44091
38451,44012
38452,1036
38453,44025
38454,44012
38455,1051
38456,44046
38457,44046
38459,44025
38460,44071
38461,44012
38462,44012
38463,1036
38464,44046
38468,44046
38469,44046
38471,1036
38472,44012
38473,44071
38474,44012
38475,44075
38476,44012
38477,44071
38478,44071
38481,1036
38482,44012
38483,44012
38485,44091
38486,44046
38487,44012
38488,1051
38501,44013
38502,44013
38503,44013
38504,44038
38505,44013
38506,44013
38541,44051
38542,44051
38543,44051
38544,44013
38545,44013
38547,44006
38548,44006
38549,44051
